Region/Country/Area,Region,Year,Series,Value
442,Luxembourg,2012,Students enrolled in tertiary education (thousands),6.085
442,Luxembourg,2012,Gross enrollment ratio - Tertiary (male),18.229
442,Luxembourg,2012,Gross enrollment ratio - Tertiary (female),20.6861
442,Luxembourg,2014,Students enrolled in primary education (thousands),35.435
442,Luxembourg,2014,Gross enrollment ratio - Primary (male),97.4011
442,Luxembourg,2014,Gross enrollment ratio - Primary (female),97.6524
442,Luxembourg,2014,Students enrolled in secondary education (thousands),46.872
442,Luxembourg,2014,Gross enrollment ratio - Secondary (male),101.6097
442,Luxembourg,2014,Gross enrollment ratio - Secondary (female),103.8668
442,Luxembourg,2015,Students enrolled in primary education (thousands),35.92
442,Luxembourg,2015,Gross enrollment ratio - Primary (male),99.0227
442,Luxembourg,2015,Gross enrollment ratio - Primary (female),98.9191
442,Luxembourg,2015,Students enrolled in secondary education (thousands),47.027
442,Luxembourg,2015,Gross enrollment ratio - Secondary (male),100.5003
442,Luxembourg,2015,Gross enrollment ratio - Secondary (female),104.2373
442,Luxembourg,2015,Students enrolled in tertiary education (thousands),6.896
442,Luxembourg,2015,Gross enrollment ratio - Tertiary (male),18.7882
442,Luxembourg,2015,Gross enrollment ratio - Tertiary (female),20.8294
442,Luxembourg,2017,Students enrolled in primary education (thousands),37.452
442,Luxembourg,2017,Gross enrollment ratio - Primary (male),102.5641
442,Luxembourg,2017,Gross enrollment ratio - Primary (female),101.9962
442,Luxembourg,2017,Students enrolled in secondary education (thousands),48.211
442,Luxembourg,2017,Gross enrollment ratio - Secondary (male),102.5904
442,Luxembourg,2017,Gross enrollment ratio - Secondary (female),104.78
442,Luxembourg,2017,Students enrolled in tertiary education (thousands),7.058
442,Luxembourg,2017,Gross enrollment ratio - Tertiary (male),18.2181
442,Luxembourg,2017,Gross enrollment ratio - Tertiary (female),20.1493
450,Madagascar,2005,Students enrolled in primary education (thousands),3597.731
450,Madagascar,2005,Gross enrollment ratio - Primary (male),141.975
450,Madagascar,2005,Gross enrollment ratio - Primary (female),135.8254
450,Madagascar,2005,Students enrolled in secondary education (thousands),621.173
450,Madagascar,2005,Gross enrollment ratio - Secondary (male),21.931
450,Madagascar,2005,Gross enrollment ratio - Secondary (female),21.0019
450,Madagascar,2005,Students enrolled in tertiary education (thousands),44.948
450,Madagascar,2005,Gross enrollment ratio - Tertiary (male),2.8295
450,Madagascar,2005,Gross enrollment ratio - Tertiary (female),2.5218
450,Madagascar,2009,Students enrolled in primary education (thousands),4323.981
450,Madagascar,2009,Gross enrollment ratio - Primary (male),150.9978
450,Madagascar,2009,Gross enrollment ratio - Primary (female),147.612
450,Madagascar,2009,Students enrolled in secondary education (thousands),1022.464
450,Madagascar,2009,Gross enrollment ratio - Secondary (male),31.6148
450,Madagascar,2009,Gross enrollment ratio - Secondary (female),29.69
450,Madagascar,2009,Students enrolled in tertiary education (thousands),68.46
450,Madagascar,2009,Gross enrollment ratio - Tertiary (male),3.6725
450,Madagascar,2009,Gross enrollment ratio - Tertiary (female),3.3175
450,Madagascar,2010,Students enrolled in primary education (thousands),4241.916
450,Madagascar,2010,Gross enrollment ratio - Primary (male),145.027
450,Madagascar,2010,Gross enrollment ratio - Primary (female),142.4031
450,Madagascar,2010,Students enrolled in tertiary education (thousands),74.444
450,Madagascar,2010,Gross enrollment ratio - Tertiary (male),3.8399
450,Madagascar,2010,Gross enrollment ratio - Tertiary (female),3.5006
450,Madagascar,2014,Students enrolled in primary education (thousands),4610.722
450,Madagascar,2014,Gross enrollment ratio - Primary (male),145.4462
450,Madagascar,2014,Gross enrollment ratio - Primary (female),145.0474
450,Madagascar,2014,Students enrolled in secondary education (thousands),1493.83
450,Madagascar,2014,Gross enrollment ratio - Secondary (male),38.7271
450,Madagascar,2014,Gross enrollment ratio - Secondary (female),37.9808
450,Madagascar,2014,Students enrolled in tertiary education (thousands),113.025
450,Madagascar,2014,Gross enrollment ratio - Tertiary (male),5.0255
450,Madagascar,2014,Gross enrollment ratio - Tertiary (female),4.6127
450,Madagascar,2015,Students enrolled in primary education (thousands),4763.524
450,Madagascar,2015,Gross enrollment ratio - Primary (male),147.3339
450,Madagascar,2015,Gross enrollment ratio - Primary (female),147.2943
450,Madagascar,2015,Students enrolled in secondary education (thousands),1536.209
450,Madagascar,2015,Gross enrollment ratio - Secondary (male),38.7248
450,Madagascar,2015,Gross enrollment ratio - Secondary (female),38.299
450,Madagascar,2015,Students enrolled in tertiary education (thousands),117.012
450,Madagascar,2015,Gross enrollment ratio - Tertiary (male),5.0488
450,Madagascar,2015,Gross enrollment ratio - Tertiary (female),4.5649
450,Madagascar,2018,Students enrolled in primary education (thousands),4860.888
450,Madagascar,2018,Gross enrollment ratio - Primary (male),142.0195
450,Madagascar,2018,Gross enrollment ratio - Primary (female),143.0572
450,Madagascar,2018,Students enrolled in secondary education (thousands),1548.208
450,Madagascar,2018,Gross enrollment ratio - Secondary (male),35.993
450,Madagascar,2018,Gross enrollment ratio - Secondary (female),37.0636
450,Madagascar,2018,Students enrolled in tertiary education (thousands),143.759
450,Madagascar,2018,Gross enrollment ratio - Tertiary (male),5.4874
450,Madagascar,2018,Gross enrollment ratio - Tertiary (female),5.2142
454,Malawi,2005,Students enrolled in primary education (thousands),2868.038
454,Malawi,2005,Gross enrollment ratio - Primary (male),129.9401
454,Malawi,2005,Gross enrollment ratio - Primary (female),131.0242
454,Malawi,2005,Students enrolled in secondary education (thousands),516.462
454,Malawi,2005,Gross enrollment ratio - Secondary (male),31.3494
454,Malawi,2005,Gross enrollment ratio - Secondary (female),24.8061
454,Malawi,2005,Students enrolled in tertiary education (thousands),5.81
454,Malawi,2005,Gross enrollment ratio - Tertiary (male),0.6473
454,Malawi,2005,Gross enrollment ratio - Tertiary (female),0.3451
454,Malawi,2010,Students enrolled in primary education (thousands),3417.404
454,Malawi,2010,Gross enrollment ratio - Primary (male),137.3193
454,Malawi,2010,Gross enrollment ratio - Primary (female),140.188
454,Malawi,2010,Students enrolled in secondary education (thousands),692.157
454,Malawi,2010,Gross enrollment ratio - Secondary (male),36.0818
454,Malawi,2010,Gross enrollment ratio - Secondary (female),31.9091
454,Malawi,2010,Students enrolled in tertiary education (thousands),10.296
454,Malawi,2010,Gross enrollment ratio - Tertiary (male),0.9026
454,Malawi,2010,Gross enrollment ratio - Tertiary (female),0.5352
454,Malawi,2011,Students enrolled in primary education (thousands),3564.199
454,Malawi,2011,Gross enrollment ratio - Primary (male),138.9486
454,Malawi,2011,Gross enrollment ratio - Primary (female),142.2972
454,Malawi,2011,Students enrolled in secondary education (thousands),736.364
454,Malawi,2011,Gross enrollment ratio - Secondary (male),37.1136
454,Malawi,2011,Gross enrollment ratio - Secondary (female),33.0839
454,Malawi,2011,Students enrolled in tertiary education (thousands),12.203
454,Malawi,2011,Gross enrollment ratio - Tertiary (male),1.0184
454,Malawi,2011,Gross enrollment ratio - Tertiary (female),0.6354
454,Malawi,2014,Students enrolled in primary education (thousands),4096.614
454,Malawi,2014,Gross enrollment ratio - Primary (male),146.0284
454,Malawi,2014,Gross enrollment ratio - Primary (female),148.7715
454,Malawi,2014,Students enrolled in secondary education (thousands),920.209
454,Malawi,2014,Gross enrollment ratio - Secondary (male),42.3487
454,Malawi,2014,Gross enrollment ratio - Secondary (female),38.0844
454,Malawi,2015,Students enrolled in primary education (thousands),4204.502
454,Malawi,2015,Gross enrollment ratio - Primary (male),144.9231
454,Malawi,2015,Gross enrollment ratio - Primary (female),147.8812
454,Malawi,2015,Students enrolled in secondary education (thousands),961.589
454,Malawi,2015,Gross enrollment ratio - Secondary (male),42.6475
454,Malawi,2015,Gross enrollment ratio - Secondary (female),38.9027
454,Malawi,2018,Students enrolled in primary education (thousands),4441.839
454,Malawi,2018,Gross enrollment ratio - Primary (male),141.824
454,Malawi,2018,Gross enrollment ratio - Primary (female),143.0986
454,Malawi,2018,Students enrolled in secondary education (thousands),1040.975
454,Malawi,2018,Gross enrollment ratio - Secondary (male),40.6447
454,Malawi,2018,Gross enrollment ratio - Secondary (female),39.9186
458,Malaysia,2005,Students enrolled in primary education (thousands),3202.008
458,Malaysia,2005,Gross enrollment ratio - Primary (male),99.9744
458,Malaysia,2005,Gross enrollment ratio - Primary (female),100.0107
458,Malaysia,2005,Students enrolled in secondary education (thousands),2489.117
458,Malaysia,2005,Gross enrollment ratio - Secondary (male),76.7978
458,Malaysia,2005,Gross enrollment ratio - Secondary (female),84.7114
458,Malaysia,2005,Students enrolled in tertiary education (thousands),696.76
458,Malaysia,2005,Gross enrollment ratio - Tertiary (male),24.0959
458,Malaysia,2005,Gross enrollment ratio - Tertiary (female),31.8906
458,Malaysia,2010,Students enrolled in primary education (thousands),3233.645
458,Malaysia,2010,Gross enrollment ratio - Primary (male),99.3327
458,Malaysia,2010,Gross enrollment ratio - Primary (female),100.2099
458,Malaysia,2010,Students enrolled in secondary education (thousands),2615.717
458,Malaysia,2010,Gross enrollment ratio - Secondary (male),74.4854
458,Malaysia,2010,Gross enrollment ratio - Secondary (female),80.1992
458,Malaysia,2010,Students enrolled in tertiary education (thousands),1061.421
458,Malaysia,2010,Gross enrollment ratio - Tertiary (male),31.3736
458,Malaysia,2010,Gross enrollment ratio - Tertiary (female),42.9913
458,Malaysia,2014,Students enrolled in primary education (thousands),3178.364
458,Malaysia,2014,Gross enrollment ratio - Primary (male),103.9848
458,Malaysia,2014,Gross enrollment ratio - Primary (female),104.7615
458,Malaysia,2014,Students enrolled in secondary education (thousands),2846.473
458,Malaysia,2014,Gross enrollment ratio - Secondary (male),82.0788
458,Malaysia,2014,Gross enrollment ratio - Secondary (female),88.8247
458,Malaysia,2014,Students enrolled in tertiary education (thousands),1128.027
458,Malaysia,2014,Gross enrollment ratio - Tertiary (male),33.8873
458,Malaysia,2014,Gross enrollment ratio - Tertiary (female),45.4308
458,Malaysia,2015,Students enrolled in primary education (thousands),3107.87
458,Malaysia,2015,Gross enrollment ratio - Primary (male),103.528
458,Malaysia,2015,Gross enrollment ratio - Primary (female),104.127
458,Malaysia,2015,Students enrolled in secondary education (thousands),2801.439
458,Malaysia,2015,Gross enrollment ratio - Secondary (male),81.4052
458,Malaysia,2015,Gross enrollment ratio - Secondary (female),88.683
458,Malaysia,2015,Students enrolled in tertiary education (thousands),1302.091
458,Malaysia,2015,Gross enrollment ratio - Tertiary (male),39.836
458,Malaysia,2015,Gross enrollment ratio - Tertiary (female),51.6618
458,Malaysia,2017,Students enrolled in primary education (thousands),3084.63
458,Malaysia,2017,Gross enrollment ratio - Primary (male),104.6165
458,Malaysia,2017,Gross enrollment ratio - Primary (female),106.0064
458,Malaysia,2017,Students enrolled in secondary education (thousands),2744.639
458,Malaysia,2017,Gross enrollment ratio - Secondary (male),83.0959
458,Malaysia,2017,Gross enrollment ratio - Secondary (female),87.9517
458,Malaysia,2017,Students enrolled in tertiary education (thousands),1248.927
458,Malaysia,2017,Gross enrollment ratio - Tertiary (male),40.5476
458,Malaysia,2017,Gross enrollment ratio - Tertiary (female),47.0664
458,Malaysia,2018,Students enrolled in secondary education (thousands),2592.97
458,Malaysia,2018,Gross enrollment ratio - Secondary (male),78.7751
458,Malaysia,2018,Gross enrollment ratio - Secondary (female),85.4141
458,Malaysia,2018,Students enrolled in tertiary education (thousands),1284.876
458,Malaysia,2018,Gross enrollment ratio - Tertiary (male),40.6635
458,Malaysia,2018,Gross enrollment ratio - Tertiary (female),49.8547
462,Maldives,2003,Students enrolled in primary education (thousands),66.169
462,Maldives,2003,Gross enrollment ratio - Primary (male),125.1648
462,Maldives,2003,Gross enrollment ratio - Primary (female),122.6191
462,Maldives,2003,Students enrolled in secondary education (thousands),28.612
462,Maldives,2003,Gross enrollment ratio - Secondary (male),63.8518
462,Maldives,2003,Gross enrollment ratio - Secondary (female),71.7724
462,Maldives,2003,Students enrolled in tertiary education (thousands),0.073
462,Maldives,2003,Gross enrollment ratio - Tertiary (male),0.1146
462,Maldives,2003,Gross enrollment ratio - Tertiary (female),0.2833
462,Maldives,2004,Students enrolled in primary education (thousands),63.3
462,Maldives,2004,Gross enrollment ratio - Primary (male),124.2362
462,Maldives,2004,Gross enrollment ratio - Primary (female),121.334
462,Maldives,2004,Students enrolled in secondary education (thousands),28.878
462,Maldives,2004,Gross enrollment ratio - Secondary (male),63.3101
462,Maldives,2004,Gross enrollment ratio - Secondary (female),72.7255
462,Maldives,2005,Students enrolled in primary education (thousands),57.873
462,Maldives,2005,Gross enrollment ratio - Primary (male),117.9645
462,Maldives,2005,Gross enrollment ratio - Primary (female),116.0529
462,Maldives,2008,Students enrolled in primary education (thousands),47.082
462,Maldives,2008,Gross enrollment ratio - Primary (male),114.2565
462,Maldives,2008,Gross enrollment ratio - Primary (female),109.3001
462,Maldives,2008,Students enrolled in tertiary education (thousands),5.171
462,Maldives,2008,Gross enrollment ratio - Tertiary (male),9.693
462,Maldives,2008,Gross enrollment ratio - Tertiary (female),12.9892
462,Maldives,2009,Students enrolled in primary education (thousands),44.675
462,Maldives,2009,Gross enrollment ratio - Primary (male),112.7046
462,Maldives,2009,Gross enrollment ratio - Primary (female),108.6327
462,Maldives,2010,Students enrolled in primary education (thousands),42.146
462,Maldives,2014,Students enrolled in primary education (thousands),39.57
462,Maldives,2014,Students enrolled in tertiary education (thousands),6.089
462,Maldives,2014,Gross enrollment ratio - Tertiary (male),8.4928
462,Maldives,2014,Gross enrollment ratio - Tertiary (female),20.0541
462,Maldives,2015,Students enrolled in primary education (thousands),42.137
462,Maldives,2015,Gross enrollment ratio - Primary (male),102.9954
462,Maldives,2015,Gross enrollment ratio - Primary (female),100.0245
462,Maldives,2017,Students enrolled in primary education (thousands),45.326
